Source	Target	miRNA	CMI	p-value	p-adjusted
ENSG00000174059	ENSG00000139687	MIMAT0000435	0.028417533738537473	0.001	0.00265716506867064
ENSG00000174059	ENSG00000139687	MIMAT0000431	0.02056701123491405	0.004	0.008760358821016659
ENSG00000038427	ENSG00000169554	MIMAT0005796	0.04524038518901293	0.001	0.00265716506867064
ENSG00000169554	ENSG00000038427	MIMAT0005796	0.0538872190103395	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0002834	0.014949125486452908	0.002	0.004855113636363637
ENSG00000237984	ENSG00000171862	MIMAT0018992	9.5367613603405E-4	0.004	0.008760358821016659
ENSG00000108821	ENSG00000070831	MIMAT0019861	1.9392178632600255E-4	0.001	0.00265716506867064
ENSG00000070831	ENSG00000108821	MIMAT0019861	2.4916106413675662E-5	0.001	0.00265716506867064
ENSG00000174059	ENSG00000115414	MIMAT0000688	0.03379751305047016	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000063	0.07292953316182935	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000063	0.0720883887501843	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000062	0.049472265565889774	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000062	0.05433078822977264	0.001	0.00265716506867064
ENSG00000174059	ENSG00000101558	MIMAT0003885	0.012007812174248424	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0018980	1.0208927294205245E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000237984	MIMAT0018980	3.486768877898602E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000066	0.05619054672929925	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000066	0.05322954869349576	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000065	0.07170388533493903	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000065	0.05339917527409457	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000064	0.05594326327314416	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000064	0.05613408826691782	0.001	0.00265716506867064
ENSG00000108821	ENSG00000115414	MIMAT0019861	4.637967378300318E-5	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0019861	9.46505349304799E-5	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000074	0.04158978557638533	0.003	0.006869584635998213
ENSG00000138767	ENSG00000139687	MIMAT0000070	0.09291942145967631	0.001	0.00265716506867064
ENSG00000138767	ENSG00000070831	MIMAT0000318	0.07122507577641232	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000070	0.073649449101994	0.001	0.00265716506867064
ENSG00000070831	ENSG00000138767	MIMAT0000318	0.0658241021936521	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000078	0.05086486074099509	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000078	0.05702516987334825	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0002843	0.0036399836403884158	0.004	0.008760358821016659
ENSG00000101558	ENSG00000038427	MIMAT0019945	4.1054055131714884E-5	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000083	0.05028610408421878	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000083	0.05083111466955211	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000082	0.028521575664989866	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000082	0.025916751152947518	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000617	0.03585627361816225	0.001	0.00265716506867064
ENSG00000138767	ENSG00000139687	MIMAT0000086	0.05492012611446235	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000086	0.04167199363424983	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000691	0.058855054182489965	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000691	0.0852819629825523	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0002834	0.004477602952367646	0.002	0.004855113636363637
ENSG00000138767	ENSG00000139687	MIMAT0000091	0.07165598757191764	0.001	0.00265716506867064
ENSG00000139687	ENSG00000138767	MIMAT0000091	0.06027923893685214	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000686	0.04319016005676291	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000686	0.05054948878146688	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000688	0.059133640507146125	0.001	0.00265716506867064
ENSG00000038427	ENSG00000108821	MIMAT0000688	0.07521522459281703	0.003	0.006869584635998213
ENSG00000108821	ENSG00000038427	MIMAT0000681	0.07292174222196346	0.004	0.008760358821016659
ENSG00000038427	ENSG00000108821	MIMAT0000681	0.06274682443440692	0.001	0.00265716506867064
ENSG00000108821	ENSG00000038427	MIMAT0000684	7.45158758643019E-6	0.001	0.00265716506867064
ENSG00000115414	ENSG00000101558	MIMAT0002825	0.005172998140943883	0.004	0.008760358821016659
ENSG00000101558	ENSG00000115414	MIMAT0002825	0.0040339805858879444	0.003	0.006869584635998213
ENSG00000138767	ENSG00000171862	MIMAT0001341	0.03402240909709323	0.001	0.00265716506867064
ENSG00000171862	ENSG00000138767	MIMAT0001341	0.03224092520615993	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000414	0.04613741011451018	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000414	0.04413302686487094	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000415	0.09167298084979325	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000415	0.0722667042744493	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000416	0.0389165655027733	0.002	0.004855113636363637
ENSG00000169554	ENSG00000139687	MIMAT0000416	0.02531567274166207	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000269	0.026028036780484383	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000269	0.024775783269928985	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0000617	0.06523683876572778	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000617	0.109317383027963	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000265	0.03682193914957262	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000265	0.04245703785495516	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000271	0.049867213625905675	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000271	0.05413165688533236	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000431	0.042037616885000795	0.002	0.004855113636363637
ENSG00000169554	ENSG00000139687	MIMAT0000431	0.03308210026822523	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000435	0.06351066357838096	0.002	0.004855113636363637
ENSG00000169554	ENSG00000139687	MIMAT0000435	0.026364591677801336	0.002	0.004855113636363637
ENSG00000139687	ENSG00000169554	MIMAT0000436	0.025301011043680866	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000436	0.021193422498193445	0.001	0.00265716506867064
ENSG00000139687	ENSG00000171862	MIMAT0000441	0.029412331920985895	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000439	0.038458644320122415	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000439	0.05218828915828938	0.001	0.00265716506867064
ENSG00000108821	ENSG00000171862	MIMAT0001413	0.010061787661150543	0.001	0.00265716506867064
ENSG00000171862	ENSG00000108821	MIMAT0001413	0.011791219796445089	0.001	0.00265716506867064
ENSG00000115414	ENSG00000237984	MIMAT0017999	5.283729314129184E-4	0.004	0.008760358821016659
ENSG00000026508	ENSG00000101558	MIMAT0000416	0.010502004254977932	0.004	0.008760358821016659
ENSG00000101558	ENSG00000026508	MIMAT0000416	0.009148426708864439	0.002	0.004855113636363637
ENSG00000101558	ENSG00000070831	MIMAT0000242	0.058190308742702916	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000242	0.05837298171525368	0.001	0.00265716506867064
ENSG00000171862	ENSG00000139687	MIMAT0000436	0.014077075907732094	0.001	0.00265716506867064
ENSG00000139687	ENSG00000171862	MIMAT0000436	0.013045141142029	0.002	0.004855113636363637
ENSG00000138767	ENSG00000169554	MIMAT0001341	0.03945118364237505	0.001	0.00265716506867064
ENSG00000169554	ENSG00000138767	MIMAT0001341	0.02781686292514613	0.001	0.00265716506867064
ENSG00000171862	ENSG00000139687	MIMAT0000435	0.03584035364500097	0.001	0.00265716506867064
ENSG00000139687	ENSG00000171862	MIMAT0000435	0.036895498211762676	0.001	0.00265716506867064
ENSG00000115414	ENSG00000101558	MIMAT0002870	0.015755619653013427	0.003	0.006869584635998213
ENSG00000139687	ENSG00000169554	MIMAT0000424	0.03103955244706896	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0002870	0.009671160589623008	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000423	0.08615989722544813	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000423	0.04782164531511601	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000426	0.05182259425401577	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000426	0.048625055108964206	0.001	0.00265716506867064
ENSG00000139687	ENSG00000169554	MIMAT0000427	0.06126936305842533	0.001	0.00265716506867064
ENSG00000169554	ENSG00000139687	MIMAT0000427	0.04697546123745747	0.001	0.00265716506867064
ENSG00000026508	ENSG00000101558	MIMAT0000423	0.029339909395565387	0.001	0.00265716506867064
ENSG00000101558	ENSG00000026508	MIMAT0000423	0.03661494130634384	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000259	0.04445563982124792	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000259	0.04633684060703756	0.001	0.00265716506867064
ENSG00000237984	ENSG00000169554	MIMAT0018992	3.5410233109278363E-4	0.002	0.004855113636363637
ENSG00000171862	ENSG00000038427	MIMAT0005796	0.041017635656548965	0.001	0.00265716506867064
ENSG00000038427	ENSG00000171862	MIMAT0005796	0.04095704700131139	0.003	0.006869584635998213
ENSG00000171862	ENSG00000139687	MIMAT0000429	0.029604511533268592	0.001	0.00265716506867064
ENSG00000026508	ENSG00000101558	MIMAT0000429	0.029544480801906085	0.001	0.00265716506867064
ENSG00000101558	ENSG00000026508	MIMAT0000429	0.033887868837090704	0.001	0.00265716506867064
ENSG00000108821	ENSG00000169554	MIMAT0001412	0.03370224771129629	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0001412	0.05452634759639307	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000253	0.04465411216928231	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000253	0.03934357189087029	0.001	0.00265716506867064
ENSG00000108821	ENSG00000169554	MIMAT0001413	0.043061440006730387	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0001413	0.05011934758376438	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0000254	0.08609446297228061	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0000254	0.07322463830941708	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000684	1.8752431291821513E-4	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0000684	2.8866231452057194E-4	0.001	0.00265716506867064
ENSG00000115414	ENSG00000101558	MIMAT0000241	7.686208898056999E-5	0.001	0.00265716506867064
ENSG00000108821	ENSG00000174059	MIMAT0000101	0.03278068597328765	0.001	0.00265716506867064
ENSG00000174059	ENSG00000108821	MIMAT0000101	0.04549790307044869	0.001	0.00265716506867064
ENSG00000171862	ENSG00000101558	MIMAT0003885	0.025971625881725288	0.001	0.00265716506867064
ENSG00000101558	ENSG00000171862	MIMAT0003885	0.024519239085895858	0.001	0.00265716506867064
ENSG00000115414	ENSG00000139687	MIMAT0000738	0.014480516914423999	0.001	0.00265716506867064
ENSG00000138767	ENSG00000101558	MIMAT0016844	1.8901793270834967E-6	0.002	0.004855113636363637
ENSG00000101558	ENSG00000138767	MIMAT0016844	1.5751428631845897E-5	0.001	0.00265716506867064
ENSG00000169554	ENSG00000101558	MIMAT0003885	2.9475263429288933E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000684	8.025237643179605E-6	0.003	0.006869584635998213
ENSG00000115414	ENSG00000171862	MIMAT0000692	0.02814661512575857	0.002	0.004855113636363637
ENSG00000171862	ENSG00000115414	MIMAT0000692	0.05885869445183092	0.001	0.00265716506867064
ENSG00000174059	ENSG00000139687	MIMAT0000451	0.02141060234129433	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000686	0.029757008324834584	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000686	0.019850586456474792	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000688	0.03986382684022378	0.004	0.008760358821016659
ENSG00000169554	ENSG00000115414	MIMAT0000688	0.02890389549142158	0.001	0.00265716506867064
ENSG00000115414	ENSG00000171862	MIMAT0000688	0.019542090880400542	0.001	0.00265716506867064
ENSG00000115414	ENSG00000101558	MIMAT0000226	0.03144767092211898	0.001	0.00265716506867064
ENSG00000171862	ENSG00000115414	MIMAT0000688	0.022850672390354935	0.002	0.004855113636363637
ENSG00000101558	ENSG00000115414	MIMAT0000226	0.03765100653596822	0.001	0.00265716506867064
ENSG00000115414	ENSG00000101558	MIMAT0000269	0.020127539854100655	0.001	0.00265716506867064
ENSG00000101558	ENSG00000115414	MIMAT0000269	0.01876058025961867	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000691	0.03553141545005722	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000691	0.035734245753655934	0.001	0.00265716506867064
ENSG00000115414	ENSG00000169554	MIMAT0000692	0.055554379368300495	0.001	0.00265716506867064
ENSG00000169554	ENSG00000115414	MIMAT0000692	0.08364094721710681	0.001	0.00265716506867064
ENSG00000174059	ENSG00000138767	MIMAT0000070	0.06199119454451244	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000682	0.029430021671087898	0.002	0.004855113636363637
ENSG00000070831	ENSG00000171862	MIMAT0000682	0.03960232519349778	0.001	0.00265716506867064
ENSG00000101558	ENSG00000070831	MIMAT0001536	0.044876105997193806	0.001	0.00265716506867064
ENSG00000070831	ENSG00000101558	MIMAT0001536	0.04166945642992001	0.001	0.00265716506867064
ENSG00000138767	ENSG00000174059	MIMAT0000069	0.06433309812347064	0.001	0.00265716506867064
ENSG00000174059	ENSG00000138767	MIMAT0000069	0.03356030586790571	0.003	0.006869584635998213
ENSG00000138767	ENSG00000174059	MIMAT0000065	0.06380400801964489	0.002	0.004855113636363637
ENSG00000174059	ENSG00000138767	MIMAT0000065	0.029203223749819946	0.001	0.00265716506867064
ENSG00000138767	ENSG00000174059	MIMAT0000064	0.14474251881940575	0.001	0.00265716506867064
ENSG00000174059	ENSG00000138767	MIMAT0000064	0.0641354810665924	0.001	0.00265716506867064
ENSG00000138767	ENSG00000174059	MIMAT0000067	0.03526815319926299	0.001	0.00265716506867064
ENSG00000174059	ENSG00000138767	MIMAT0000067	0.051152468174408564	0.001	0.00265716506867064
ENSG00000138767	ENSG00000174059	MIMAT0000066	0.026205175106424908	0.001	0.00265716506867064
ENSG00000174059	ENSG00000138767	MIMAT0000066	0.020036442781396643	0.003	0.006869584635998213
ENSG00000115414	ENSG00000101558	MIMAT0000254	0.029024061057500303	0.003	0.006869584635998213
ENSG00000108821	ENSG00000169554	MIMAT0001341	0.0411775351884416	0.001	0.00265716506867064
ENSG00000169554	ENSG00000108821	MIMAT0001341	0.045469588490769056	0.001	0.00265716506867064
ENSG00000138767	ENSG00000038427	MIMAT0000617	0.10054256099452988	0.003	0.006869584635998213
ENSG00000038427	ENSG00000138767	MIMAT0000617	0.04993715665193701	0.001	0.00265716506867064
ENSG00000115414	ENSG00000138767	MIMAT0000241	4.453581694627773E-5	0.001	0.00265716506867064
ENSG00000108821	ENSG00000070831	MIMAT0000461	0.028299310709483955	0.001	0.00265716506867064
ENSG00000070831	ENSG00000108821	MIMAT0000461	0.02657819979868992	0.004	0.008760358821016659
ENSG00000138767	ENSG00000115414	MIMAT0002874	0.00814227081397898	0.001	0.00265716506867064
ENSG00000115414	ENSG00000138767	MIMAT0002874	0.011661543876013229	0.001	0.00265716506867064
ENSG00000115414	ENSG00000138767	MIMAT0001541	0.01378267391640867	0.003	0.006869584635998213
ENSG00000174059	ENSG00000108821	MIMAT0000063	0.029166899552044948	0.001	0.00265716506867064
ENSG00000108821	ENSG00000174059	MIMAT0000062	0.04508079712791658	0.003	0.006869584635998213
ENSG00000108821	ENSG00000174059	MIMAT0000067	0.03408522505610329	0.002	0.004855113636363637
ENSG00000174059	ENSG00000108821	MIMAT0000067	0.03045818282920247	0.001	0.00265716506867064
ENSG00000108821	ENSG00000174059	MIMAT0000066	0.02052082960757	0.004	0.008760358821016659
ENSG00000174059	ENSG00000108821	MIMAT0000066	0.026264455354378255	0.002	0.004855113636363637
ENSG00000108821	ENSG00000174059	MIMAT0000069	0.0653358102756769	0.003	0.006869584635998213
ENSG00000174059	ENSG00000108821	MIMAT0000069	0.08889469487352615	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000707	0.02049803122483897	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000707	0.01917621290433685	0.001	0.00265716506867064
ENSG00000108821	ENSG00000174059	MIMAT0000068	0.03697018083604656	0.004	0.008760358821016659
ENSG00000174059	ENSG00000108821	MIMAT0000068	0.04347833137796081	0.003	0.006869584635998213
ENSG00000026508	ENSG00000101558	MIMAT0000436	0.02606977380384575	0.001	0.00265716506867064
ENSG00000101558	ENSG00000026508	MIMAT0000436	0.03300323308209986	0.001	0.00265716506867064
ENSG00000108821	ENSG00000115414	MIMAT0000318	0.07615378116821654	0.001	0.00265716506867064
ENSG00000115414	ENSG00000108821	MIMAT0000318	0.07279100038882719	0.004	0.008760358821016659
ENSG00000115414	ENSG00000138767	MIMAT0000271	0.04752372108448653	0.001	0.00265716506867064
ENSG00000138767	ENSG00000115414	MIMAT0000274	0.0035902951442722602	0.002	0.004855113636363637
ENSG00000115414	ENSG00000138767	MIMAT0000274	0.004630544645646143	0.004	0.008760358821016659
ENSG00000138767	ENSG00000115414	MIMAT0000276	0.046069098382124966	0.002	0.004855113636363637
ENSG00000108821	ENSG00000174059	MIMAT0000089	0.05694505857568356	0.001	0.00265716506867064
ENSG00000174059	ENSG00000108821	MIMAT0000089	0.046853392859201724	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000724	0.011537295569068226	0.001	0.00265716506867064
ENSG00000171862	ENSG00000070831	MIMAT0000726	0.013866490026389478	0.001	0.00265716506867064
ENSG00000070831	ENSG00000171862	MIMAT0000726	0.018373607731036	0.004	0.008760358821016659
ENSG00000070831	ENSG00000169554	MIMAT0000715	1.21242914401719E-4	0.001	0.00265716506867064
ENSG00000115414	ENSG00000138767	MIMAT0000263	0.026685904034290713	0.002	0.004855113636363637
ENSG00000115414	ENSG00000138767	MIMAT0000265	0.008026849598729555	0.003	0.006869584635998213
ENSG00000169554	ENSG00000070831	MIMAT0000717	1.900590574213422E-4	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000717	1.2752625762203805E-4	0.001	0.00265716506867064
ENSG00000169554	ENSG00000070831	MIMAT0000718	6.333342938257492E-5	0.001	0.00265716506867064
ENSG00000070831	ENSG00000169554	MIMAT0000718	8.350087190759663E-5	0.001	0.00265716506867064
ENSG00000139687	ENSG00000101558	MIMAT0003885	0.019768206975556757	0.001	0.00265716506867064
ENSG00000101558	ENSG00000139687	MIMAT0003885	0.03414896887918158	0.001	0.00265716506867064
